EAP Name,Visit Type Name,Visit Type Length,DEP Name,Room Name
XR HIP 2 VIEWS LEFT,XR HIP 2 VIEWS LEFT,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
2020 WANTAGH AVE RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR 1
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR KNEE 4 VIEWS LEFT,XR KNEE 4 VIEWS LEFT,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
787 11TH AVE ORTHO XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
10 UNION SQ E URGENT CARE XRAY
2020 WANTAGH AVE RAD XRAY
MSSN FSED RAD XR
MSSN RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
JO X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
MSDUS UC XRAY 2Q
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSNLB-FSED XR 1
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR KNEE 4 VIEWS RIGHT,XR KNEE 4 VIEWS RIGHT,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
2020 WANTAGH AVE RAD XRAY
MSSN FSED RAD XR
MSSN RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSNLB-FSED XR 1
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR HIP 2 VIEWS RIGHT,XR HIP 2 VIEWS RIGHT,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
2020 WANTAGH AVE RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR 1
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR KNEE 4 VIEWS BILATERAL,XR KNEE 4 VIEWS BILATERAL,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
10 UNION SQ E URGENT CARE XRAY
2020 WANTAGH AVE RAD XRAY
MSSN FSED RAD XR
MSSN RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
MSDUS UC XRAY 2Q
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSNLB-FSED XR 1
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR TIBIA FIBULA BILATERAL,XR TIBIA FIBULA BILATERAL,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
2020 WANTAGH AVE RAD XRAY
MSSN RAD XR
440 E BAY DR RAD XR
185 MERRICK ROAD RAD XR
MSSN FSED RAD XR
MSQ IP RAD X RAY","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSSN XR RM 2
MSSN XR FL RM 3
MSSN XR FL RM 6
MSDLB-MAP XR
MSDOR XR RM 1
MSSNLB-FSED XR 1
MSQ ED X-RAY 1
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR SPINE OR PORTABLE,XR SPINE OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW ORTHO ROOM
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR HIP 2 VIEWS BILATERAL,XR HIP 2 VIEWS BILATERAL,15,"1441 SOUTH AVE RAD XRAY
10 UNION SQ E RAD XRAY
1155 NORTHERN BLVD RAD XRAY
1436 BROADWAY RAD XRAY
300 CADMAN PLAZA RAD XRAY
37-12 82ND ST RAD XRAY
425 W 59TH ST RAD XRAY
5 CUBA HILL RAD XRAY
5030 BROADWAY RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
99-01 QNS BLVD RAD XRAY
MSB RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
1470 MADISON AVE RAD XRAY
325 W 15TH ST RAD XRAY
MSBI RAD XRAY
1176 5TH AVE RAD XRAY
341 CENTRAL PARK AVE RAD XRAY
787 11TH AVE ORTHO XRAY
3131 KINGS HIGHWAY RAD XRAY
575 FERN ST RAD XRAY
2020 WANTAGH AVE RAD XRAY
MSSN RAD XR
440 E BAY DR RAD XR
185 MERRICK ROAD RAD XR","DOCSI X-RAY 1
MSDUS X-RAY 1
MSDUS X-RAY 2
DOCMH X-RAY 1
UC HEWLETT X-RAY 1
BH X-RAY 1
DOCJH X-RAY 1
BR X-RAY 1
DOCCU X-RAY 1
DOCCU X-RAY 2
UC INWOOD X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
DOCRP X-RAY 1
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSDUS SPINE CENTER 1
MSDUS X-RAY 3
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
HESS X-RAY
BC X-RAY 1
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
RA FL 1
DOCSC X-RAY 1
JO X-RAY 1
RA X-RAY 1
KD X-RAY 1
FLWP XRAY1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
MSM X-RAY 2
RA X-RAY CHEST ROOM
MSH X-RAY 3
MSH FL 5
DOCWA CR 1
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSH X-RAY PORT
MSH XRAY ED PORT
MSSN XR ED RM 2
MSSN XR FL RM 3
MSSN XR FL RM 6
MSDLB-MAP XR
MSDOR XR RM 1"
XR EXTREMITY OR PORTABLE,XR EXTREMITY OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW ORTHO ROOM
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR HEAD OR PORTABLE,XR HEAD OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW ORTHO ROOM
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR PELVIS OR PORTABLE,XR PELVIS OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW ORTHO ROOM
MSW X-RAY PORT
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR ABDOMEN OR PORTABLE,XR ABDOMEN OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW X-RAY PORT
MSW ENDO SUITE
MSW ORTHO ROOM
MSW ED X-RAY PORT
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR NECK OR PORTABLE,XR NECK OR PORTABLE,15,"MSH RAD XRAY
MSM RAD XRAY
MSW RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSH ANN6 OR X-RAY
MSH ANN7 OR X-RAY
MSH ANN8 OR X-RAY
MSH NNP3 OR X-RAY
MSH PERIOP PORTABLE
MSM RAD OR 1
MSW ORTHO ROOM
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR CHEST B-READ,XR B-READ,15,"MSB RAD XRAY
MSBI RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
10 UNION SQ E RAD XRAY
1176 5TH AVE RAD XRAY
MSQ IP RAD X RAY
MSH RAD XRAY","MSB XR PORT
MSBI X-RAY ED 1
MSBI X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ROOM 1
MSDUS X-RAY 1
MSDUS X-RAY 2
MSDUS X-RAY 3
RA X-RAY 1
RA FL 1
RA X-RAY CHEST ROOM
MSQ ED X-RAY 1
MSH X-RAY PORT
MSH XRAY ED PORT"
XR BONE SURVEY COMPLETE,XR BONE SURVEY COMPLETE,15,"10 UNION SQ E RAD XRAY
325 W 15TH ST RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
MSB RAD XRAY
MSBI RAD XRAY
17 E 102ND RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
MSW RAD XRAY
3131 KINGS HIGHWAY RAD XRAY
1436 BROADWAY RAD XRAY
1176 5TH AVE RAD XRAY
1470 MADISON AVE RAD XRAY
MSQ IP RAD X RAY
MSSN FSED RAD XR
MSSN RAD XR","MSDUS X-RAY 1
MSDUS X-RAY 2
MSDUS X-RAY 3
BC X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
MSB FL 1
MSB XR 3
MSB XR ED 1
MSB XR ED 2
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
MSH CAM X-RAY 1
MSH PEDS FL 1
MSH EOS ROOM 6
MSM X-RAY 1
MSM X-RAY 4
MSM X-RAY ED 1
MSM X-RAY ED 2
MSQ OP X-RAY 1
MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
KD X-RAY 1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 4
MSW X-RAY ROOM 6
UC HEWLETT X-RAY 1
MSM X-RAY 2
RA X-RAY CHEST ROOM
RA X-RAY 1
RA FL 1
MSH X-RAY 3
MSH FL 5
HESS X-RAY
MSQ ED X-RAY 1
MSSNLB-FSED XR 1
MSSN XR ED RM 1
MSSN XR ED RM 2
MSH X-RAY PORT
MSH XRAY ED PORT"
XR ABDOMEN PORTABLE,XR ABD PORTABLE,15,"10 UNION SQ E RAD XRAY
325 W 15TH ST RAD XRAY
518 E 20TH RAD XRAY
55 HUDSON YARDS RAD XRAY
MSB RAD XRAY
MSBI RAD XRAY
MSH RAD XRAY
MSM RAD XRAY
MSQ OP RAD X RAY
10 UNION SQ E URGENT CARE XRAY
10 UNION SQ E ORTHO XRAY
MSW RAD XRAY
638 COLUMBUS AVE UC XRAY
MSQ IP RAD X RAY
MSSN RAD XR
MSSN FSED RAD XR","MSDUS SPINE CENTER 1
MSDUS X-RAY 1
MSDUS X-RAY 2
MSDUS X-RAY 3
BC X-RAY 1
DDTSV X-RAY 1
MSDHY RAD XRAY
MSB XR ED PORT
MSB XR PORT
MSBI FL ROOM 11
MSBI FL ROOM 14
MSBI X-RAY 10
MSBI X-RAY ED 1
MSBI X-RAY ED 2
MSH X-RAY PORT
MSM X-RAY ED PORT
MSQ OP X-RAY 1
MSM X-RAY PORT
MSDUS UC XRAY 2Q
MSDUS ORTHO X-RAY 1
MSDUS ORTHO X-RAY 2
MSW X-RAY PORT
MSW ENDO SUITE
MSW ORTHO ROOM
MSW ED X-RAY PORT
MSH XRAY ED PORT
MSM RAD OR 1
UC COLUMBUS X-RAY 1
MSQ ED X-RAY 1
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5
MSSN XR ED RM 1
MSSN XR ED RM 2"
XR DENTAL PANORAMIC,XR DENTAL PANORAMIC,15,MSH RAD XRAY,"MSH X-RAY PORT
MSH XRAY ED PORT"
XR CHEST ABDOMEN PEDS,XR CHEST ABDOMEN PEDS,15,"MSW RAD XRAY
MSH RAD XRAY
425 W 59TH ST RAD XRAY
1470 MADISON AVE RAD XRAY
1436 BROADWAY RAD XRAY
MSSN RAD XR
MSSN FSED RAD XR","MSW X-RAY ED 1
MSW X-RAY ED 2
MSW X-RAY ROOM 1
MSW X-RAY ROOM 4
MSW X-RAY ROOM 5
MSW X-RAY PORT
MSW ED X-RAY PORT
MSW X-RAY ROOM 6
MSH X-RAY PORT
MSH XRAY ED PORT
MSH PEDS FL 1
MSH X-RAY 1 GP1C
MSH X-RAY 2
MSH X-RAY 3
MSH X-RAY 4
MSH FL 5
BR X-RAY 1
HESS X-RAY
UC HEWLETT X-RAY 1
MSSN XR PORT 1
MSSN XR PORT 2
MSSN XR PORT 3
MSSN XR PORT 4
MSSN XR PORT 6
MSSNLB-FSED XR PORT 5"
